gamma,lambda,tau_r,D_c,seed,copter_mode,rover_start_r,rover_start_c,copter_start_r,copter_start_c,max_k,complete,fail,k_final,which_phi,epochs,avg_expanded,avg_Phi,avg_G,avg_C_r,avg_C_c,avg_I,avg_u_r,avg_u_c,final_Phi,final_G,rover_path_length,copter_path_length,runtime_s
1,10,0.6,inf,4,utility,2,3,4,6,300,True,False,152,φ3 (C→D),19,274.8421052631579,8.448191187721983,-0.5442930315353012,0.13810069596385485,2.395807327629563,22.05910546101118,-0.682393727499156,8.58629188368584,-13.646705824315838,0.0,72.56854249492376,43.2842712474619,19.023337583988905
1,10,0.6,inf,5,utility,8,8,1,4,300,False,True,176,,22,283.59090909090907,0.2242083068893476,-1.3357480957581247,0.0990980537811983,2.633090003532513,18.659969661169203,-1.434846149539323,0.3233063606705487,-41.5282109893503,-20.72326583694641,72.87005768508878,52.4558441227157,19.567362042027526
1,10,0.6,inf,6,utility,7,4,8,2,300,True,False,32,φ1 (found A),4,188.75,17.82200360936477,-0.4520739834473111,0.12773754749923252,1.5606601717798214,22.67227790540635,-0.5798115309465436,17.949741156864004,2.212291684927063,0.0,12.485281374238571,6.242640687119285,3.9304194160504267
1,10,0.6,inf,7,utility,4,9,5,6,300,True,False,88,φ3 (C→D),11,237.72727272727272,16.27502739514601,-0.38123753875886346,0.0875891376905582,2.02851895445316,24.686029077418027,-0.4688266764494217,16.362616532836572,4.884834174547489,0.0,37.21320343559643,21.313708498984763,11.359131833072752
1,10,0.6,inf,8,utility,4,7,3,3,300,True,False,88,φ3 (C→D),11,235.54545454545453,12.027114845140904,-0.4795477501766266,0.11572827283375092,2.3077069373500216,23.799640161101,-0.5952760230103776,12.142843117974651,0.9659716252833412,0.0,41.2842712474619,25.384776310850242,10.661451834021136
1,10,0.6,inf,9,utility,9,6,9,0,300,True,False,24,φ3 (C→D),3,211.66666666666666,9.601382291013172,-0.5676331088970233,0.6767106227733622,3.690355937288492,31.832856930378984,-1.2443437316703856,10.278092913786537,18.3133038261412,0.0,11.313708498984763,9.65685424949238,3.095878167077899
1,10,0.6,inf,10,utility,1,1,2,2,300,True,False,120,φ3 (C→D),15,192.33333333333334,6.096431767006636,-0.4015703811468881,0.03398982208707044,1.7471087150651288,16.002052747261256,-0.43556020323395844,6.130421589093709,-4.552988791543161,0.0,50.87005768508878,23.970562748477146,14.590570625034161
1,10,0.6,inf,11,utility,9,9,8,6,300,True,False,80,φ2 (B→C),10,199.1,13.629453099809378,-0.41176502705805385,0.08477284747050914,1.7128990204491958,20.836654119219933,-0.496537874528563,13.714225947279886,24.15457902104771,0.0,37.28427124746191,11.656854249492381,10.442151499912143
1,10,0.6,inf,12,utility,9,8,5,7,300,True,False,232,φ1 (found A),29,220.10344827586206,3.1808246200955765,-0.5476735241524061,0.09403420112613575,1.9952925853610108,15.850305465989482,-0.6417077252785418,3.2748588212217102,-27.072738813858393,0.0,101.49747468305826,52.21320343559642,28.151608292013407
1,10,0.6,inf,13,utility,8,1,5,9,300,True,False,48,φ3 (C→D),6,269.1666666666667,22.25032214638598,-0.5515655807615562,0.35676215473797473,2.612769847888244,32.8575655738453,-0.9083277354995309,22.60708430112395,15.714421774193372,0.0,21.55634918610405,12.071067811865476,5.921086292015389
1,10,0.6,inf,14,utility,3,8,2,1,300,True,False,144,φ3 (C→D),18,247.44444444444446,6.735210609927143,-0.3995349532935877,0.12867486710861675,2.145967610998307,19.14873102687494,-0.5282098204022045,6.863885477035762,-20.31982960836357,0.0,63.76955262170045,35.627416997969526,17.111258500022814
1,10,0.6,inf,15,utility,2,1,1,6,300,True,False,192,φ3 (C→D),24,281.125,5.887194949133682,-0.4921154928351592,0.09194626188152161,2.029103533743125,17.841528027521072,-0.5840617547166808,5.979141211015201,-13.588948715988375,0.0,82.42640687119284,47.28427124746189,23.620537832961418
1,10,0.6,inf,16,utility,4,9,4,1,300,True,False,128,φ3 (C→D),16,263.1875,3.9738404554353544,-0.48147854855416844,0.1677033199157469,2.7222718241315027,21.230493710146867,-0.6491818684699153,4.1415437753511,10.389797225821958,0.0,57.59797974644663,36.55634918610405,14.055043707950972
1,10,0.6,inf,17,utility,8,2,1,1,300,True,False,40,φ1 (found A),5,238.4,12.58924143440025,-0.5316305755154812,0.5022813494587386,3.274326178322249,30.910943428397974,-1.03391192497422,13.091522783858991,-10.419737952271603,0.0,14.656854249492381,11.899494936611667,4.861942999996245
1,10,0.6,inf,18,utility,7,2,4,1,300,True,False,80,φ3 (C→D),10,227.6,10.69052448479122,-0.5450605666732474,0.06709266872986876,2.1556349186104047,21.906017937532255,-0.6121532354031163,10.757617153521087,9.826098184349604,0.0,34.798989873223334,21.55634918610405,9.719288084073924
1,10,0.6,inf,19,utility,4,0,9,3,300,True,False,224,φ3 (C→D),28,254.57142857142858,-3.2498181693536177,-0.4702738073307234,0.09660468861927637,2.304010034483809,13.57144044762298,-0.5668784959499998,-3.1532134807343413,-34.371269614057,0.0,101.05382386916231,52.94112549695427,26.183462791959755
1,10,0.6,inf,20,utility,3,0,4,5,300,True,False,64,φ3 (C→D),8,275.375,14.45774209500995,-0.5104140772741118,0.2799058502200163,2.215990257669732,24.938643066134265,-0.7903199274941283,14.737647945229966,1.671353411505681,0.0,28.213203435596434,16.72792206135786,8.670313208946027
1,10,0.6,inf,21,utility,9,4,7,0,300,True,False,48,φ3 (C→D),6,195.33333333333334,16.07681517260284,-0.47335054782571656,0.45250851829665956,1.845177968644246,23.63630261677845,-0.9258590661223761,16.529323690899503,27.323603948774263,0.0,19.313708498984766,11.071067811865476,5.9285132919903845
1,10,0.6,inf,22,utility,3,6,4,4,300,True,False,104,φ1 (found A),13,250.46153846153845,13.945485643029855,-0.4969776978202497,0.04677295581487091,2.0746586729597802,23.490548684175184,-0.5437506536351205,13.99225859884473,-5.489752255139823,0.0,47.941125496954264,26.970562748477146,12.796044374932535
1,10,0.6,inf,23,utility,0,0,0,0,300,True,False,296,φ3 (C→D),37,195.64864864864865,2.0614228949906797,-0.5571180430091748,0.04101058381474681,1.6894876759426016,13.036285520827079,-0.5981286268239216,2.102433478805426,-22.805873887607564,0.0,126.56854249492373,53.112698372208065,34.730511332978494
1,10,0.6,inf,24,utility,4,6,6,8,300,True,False,176,φ3 (C→D),22,239.36363636363637,-0.02318730834469659,-0.4646741870715853,0.06345990300741076,2.4059922855394933,16.376579758086155,-0.5281340900789959,0.04027259466271457,-34.55634134373845,0.0,80.15432893255065,44.76955262170047,18.322255874983966
1,10,0.6,inf,25,utility,0,6,4,8,300,True,False,216,φ3 (C→D),27,204.55555555555554,0.6259736845975324,-0.4829466499877062,0.1347256196021536,1.6489014527763588,11.821773654633988,-0.6176722695898598,0.7606993041996856,-12.503234631116374,0.0,94.08326112068517,39.8700576850888,24.59680645901244
1,10,0.6,inf,26,utility,1,9,9,8,300,False,True,8,,1,231.0,-34.40807985396468,-20.72326583694641,0.6931471805599453,9.848191962583275,56.99350185958295,-21.416413017506354,-33.71493267340473,-34.40807985396468,-20.72326583694641,1.0,6.242640687119285,0.9736902500735596
1,10,0.6,inf,27,utility,0,5,5,2,300,False,True,8,,1,288.0,10.042664560964113,-20.72326583694641,1.3862943611198906,6.242640687119286,63.052421086815514,-22.1095601980663,11.428958922084007,10.042664560964113,-20.72326583694641,2.414213562373095,5.242640687119286,1.054830832988955
1,10,0.6,inf,28,utility,7,4,4,0,300,True,False,56,φ3 (C→D),7,221.42857142857142,16.70141528893677,-0.6205310364802765,0.3103777136059832,1.724438258837925,23.251137751601522,-0.93090875008626,17.011793002542756,4.922957112751501,0.0,22.485281374238575,12.071067811865476,7.06035562499892
1,10,0.6,inf,29,utility,0,1,8,2,300,True,False,176,φ3 (C→D),22,263.95454545454544,-1.866154197487176,-0.4657143678403255,0.10258440647474544,3.0426568045666795,19.419141748329793,-0.5682987743150707,-1.7635697910124293,-47.56818711462132,0.0,84.29646455628158,54.28427124746188,21.055596958030947
1,10,0.6,inf,30,utility,5,1,7,2,300,True,False,80,φ3 (C→D),10,189.8,7.94565198290721,-0.5144583687935105,0.1293932130648479,1.7899494936611666,17.65933233425149,-0.6438515818583583,8.075045195972057,-15.904150572909789,0.0,37.2842712474619,17.899494936611667,10.76107383298222
1,10,0.8,5,1,utility,5,4,5,7,300,True,False,144,φ3 (C→D),18,164.11111111111111,4.558506470181877,-0.6368595001939145,0.10330295513156873,0.26824595137478835,5.32075229283683,-0.7401624553254833,4.661809425313447,-0.02783304212915558,0.0,61.526911934581165,4.82842712474619,3.3956368340877816
1,10,0.8,5,2,utility,8,1,8,4,300,True,False,128,φ3 (C→D),16,162.4375,2.8158528740739186,-0.5081942225698468,0.04881739523427851,0.44153094389037373,5.192115953854522,-0.5570116178041253,2.8646702693081982,-0.0028367769857093657,0.0,52.38477631085023,4.82842712474619,4.666505167027935
1,10,0.8,5,3,utility,8,4,1,1,300,False,True,8,,1,0.0,-22.1095601980663,-20.72326583694641,1.3862943611198906,0.0,0.0,-22.1095601980663,-20.72326583694641,-22.1095601980663,-20.72326583694641,2.0,0.0,0.10315350000746548
1,10,0.8,5,4,utility,2,3,4,6,300,True,False,208,φ3 (C→D),26,165.0,4.132562808083916,-0.6709203124358768,0.1342112552320451,0.18570873556716114,4.5298544876156335,-0.8051315676679217,4.266774063315963,0.0,0.0,91.66904755831209,4.82842712474619,3.5152141669532284
1,10,0.8,5,5,utility,8,8,1,4,300,False,True,40,,5,105.0,-1.2539428405017685,-5.242882573697499,0.6828751434834257,0.8485281374238571,8.771397500611817,-5.925757717180924,-0.5710676970183435,2.388948468517846,-20.72326583694641,16.485281374238575,4.242640687119286,1.3894875419791788
1,10,0.8,5,6,utility,7,4,8,2,300,True,False,56,φ3 (C→D),7,155.28571428571428,9.768558982762489,-0.3070244608297537,0.0673746552470468,0.68977530353517,11.360474089460658,-0.37439911607680054,9.835933638009536,-0.004992532998844976,0.0,24.142135623730955,4.82842712474619,3.647403125069104
1,10,0.8,5,7,utility,4,9,5,6,300,True,False,144,φ3 (C→D),18,148.5,1.9217173780306953,-0.7008389233678969,0.107635773423902,0.24523408679850528,3.4550219618716977,-0.8084746967917988,2.0293531514545977,-0.30618699887880246,0.0,63.59797974644663,4.414213562373095,2.8498319159261882
1,10,0.8,5,8,utility,4,7,3,3,300,False,True,136,,17,160.1764705882353,2.660090441761217,-1.8766984630133654,0.1133827624987497,0.2596596213160644,4.831178586955985,-1.9900812255121152,2.773473204259967,-20.829456808085876,-20.72326583694641,59.35533905932734,4.414213562373095,2.276376291993074
1,10,0.8,5,9,utility,9,6,9,0,300,False,True,8,,1,0.0,-22.802707378626245,-20.72326583694641,2.0794415416798357,0.0,0.0,-22.802707378626245,-20.72326583694641,-22.802707378626245,-20.72326583694641,3.0,0.0,0.11759275000076741
1,10,0.8,5,10,utility,1,1,2,2,300,True,False,176,φ3 (C→D),22,117.68181818181819,3.189830693733718,-0.6622142508884252,0.0550780104549005,0.2194739602157359,4.067908371489602,-0.7172922613433257,3.24490870418862,0.0,0.0,76.42640687119278,4.82842712474619,5.238086041994393
1,10,0.8,5,11,utility,9,9,8,6,300,True,False,64,φ2 (B→C),8,169.75,8.912843633446062,-0.4874598135410848,0.11048053161332279,1.0080618877807475,13.060935237605296,-0.5979403451544075,9.023324165059384,-0.14702277569327862,0.0,29.041630560342625,4.82842712474619,5.010796249960549
1,10,0.8,5,12,utility,9,8,5,7,300,True,False,96,φ2 (B→C),12,145.5,1.2993333170232118,-0.6716770652156496,0.30916872421494906,0.588707925187165,5.444838905550307,-0.980845789430599,1.608502041238161,-0.1505246182013068,0.0,41.21320343559641,3.414213562373095,3.777747416985221
1,10,0.8,5,13,utility,8,1,5,9,300,False,True,8,,1,0.0,-22.1095601980663,-20.72326583694641,1.3862943611198906,0.0,0.0,-22.1095601980663,-20.72326583694641,-22.1095601980663,-20.72326583694641,2.0,0.0,0.11195070901885629
1,10,0.8,5,14,utility,3,8,2,1,300,False,True,8,,1,0.0,-21.416413017506354,-20.72326583694641,0.6931471805599453,0.0,0.0,-21.416413017506354,-20.72326583694641,-21.416413017506354,-20.72326583694641,1.0,0.0,0.12091891700401902
1,10,0.8,5,15,utility,2,1,1,6,300,False,True,240,,30,116.63333333333334,-0.08422211444120874,-1.5421542454519923,0.1282381931132934,0.2,2.3907802160827183,-1.670392438565286,0.04401607867208455,-20.883030841114124,-20.72326583694641,110.53910524340085,5.0,4.055403416976333
1,10,0.8,5,16,utility,4,9,4,1,300,False,True,8,,1,0.0,-22.1095601980663,-20.72326583694641,1.3862943611198906,0.0,0.0,-22.1095601980663,-20.72326583694641,-22.1095601980663,-20.72326583694641,2.0,0.0,0.08637454092968255
1,10,0.8,5,17,utility,8,2,1,1,300,True,False,64,φ3 (C→D),8,129.0,1.6282661117904556,-0.6903927924666791,0.34152126096347785,0.5517766952966369,5.451964745457987,-1.0319140534301572,1.969787372753933,-0.11226071776247744,0.0,28.97056274847715,4.414213562373095,1.4384444580646232
1,10,0.8,5,18,utility,7,2,4,1,300,True,False,112,φ1 (found A),14,140.35714285714286,4.930229897700684,-0.3940501349205565,0.10024413078030425,0.31530096874093533,5.718355900540599,-0.49429426570086077,5.030474028480989,-0.0005274830286102683,0.0,46.384776310850235,4.414213562373095,2.897117124986835
1,10,0.8,5,19,utility,4,0,9,3,300,False,True,8,,1,0.0,-22.802707378626245,-20.72326583694641,2.0794415416798357,0.0,0.0,-22.802707378626245,-20.72326583694641,-22.802707378626245,-20.72326583694641,3.0,0.0,0.1001477079698816
1,10,0.8,5,20,utility,3,0,4,5,300,False,True,8,,1,0.0,-22.1095601980663,-20.72326583694641,1.3862943611198906,0.0,0.0,-22.1095601980663,-20.72326583694641,-22.1095601980663,-20.72326583694641,2.0,0.0,0.09147245809435844
1,10,0.8,5,21,utility,9,4,7,0,300,True,False,40,φ1 (found A),5,116.8,1.1126408737199207,-0.42636802019829173,0.4161416481674808,0.9656854249492379,7.741336527718715,-0.8425096683657726,1.5287825218874016,-0.00351023677737055,0.0,17.313708498984763,4.82842712474619,1.3081074169604108
1,10,0.8,5,22,utility,3,6,4,4,300,True,False,136,φ3 (C→D),17,192.05882352941177,7.548440409533903,-0.6130305094407317,0.030508139325548418,0.28402512498507,7.3548202054339225,-0.6435386487662802,7.578948548859449,-0.013047552789939076,0.0,61.35533905932735,4.82842712474619,3.97549079102464
1,10,0.8,5,23,utility,0,0,0,0,300,True,False,152,φ3 (C→D),19,107.52631578947368,1.6105696804510046,-0.6648876940643491,0.12179150622070707,0.2232968782694361,3.086811775620281,-0.7866792002850561,1.7323611866717117,0.0,0.0,68.6690475583121,4.242640687119286,4.975452000042424
1,10,0.8,5,24,utility,4,6,6,8,300,True,False,152,φ3 (C→D),19,148.8421052631579,5.735513512451095,-0.7377936593684498,0.07348593296048174,0.2232968782694361,5.853174591649591,-0.8112795923289313,5.808999445411576,-0.1424897472557465,0.0,67.42640687119282,4.242640687119286,3.465920999995433
1,10,0.8,5,25,utility,0,6,4,8,300,True,False,104,φ3 (C→D),13,137.0,2.379582427285659,-0.5845573873593239,0.2827766766750053,0.4483405480573992,5.153547981262653,-0.8673340640343293,2.6623591039606636,-0.002493145528271631,0.0,47.11269837220807,3.8284271247461903,2.7056188749847934
1,10,0.8,5,26,utility,1,9,9,8,300,False,True,16,,2,18.0,-12.564504499118804,-11.401353689313122,1.1631508098056809,0.0,0.0,-12.564504499118804,-11.401353689313122,-20.970125914877936,-20.72326583694641,5.0,0.0,0.13373366696760058
1,10,0.8,5,27,utility,0,5,5,2,300,False,True,152,,19,160.8421052631579,-0.5211197649943177,-1.9639389325118095,0.24695083604276746,0.25412774340769423,2.820698291758135,-2.2108897685545768,-0.2741689289515499,-21.113895245943556,-20.72326583694641,67.42640687119281,3.8284271247461903,1.8815379999578
1,10,0.8,5,28,utility,7,4,4,0,300,False,True,8,,1,168.0,-37.39643896045739,-20.72326583694641,0.6931471805599453,5.0,22.679982704699313,-21.416413017506354,-36.70329177989744,-37.39643896045739,-20.72326583694641,1.0,0.0,1.2032081671059132
1,10,0.8,5,29,utility,0,1,8,2,300,True,False,128,φ3 (C→D),16,177.625,-0.04165531365390618,-0.8881140507632028,0.3662462405141893,0.6142766952966369,4.90364795372657,-1.2543602912773923,0.32459092686028346,19.58741686636642,0.0,50.97056274847712,4.82842712474619,2.994355082977563
1,10,0.8,5,30,utility,5,1,7,2,300,False,True,24,,3,192.0,13.664420420428442,-7.414622029470887,0.23684951734259177,1.2761423749153966,22.718210477597257,-7.651471546813479,13.901269937771032,-20.868484358667178,-20.72326583694641,9.65685424949238,3.82842712474619,2.3201529999496415
1,10,0.8,10,1,utility,5,4,5,7,300,True,False,120,φ3 (C→D),15,220.0,12.317606057232894,-0.498477746803565,0.09895612140360903,0.643790283299492,12.901961838956659,-0.597433868207174,12.4165621786365,-0.13805515695000847,0.0,53.69848480983499,9.656854249492381,6.9580550419632345
1,10,0.8,10,2,utility,8,1,8,4,300,True,False,32,φ1 (found A),4,200.5,12.175048006203184,-0.5476681289708784,0.23600188327036373,2.6786941605297163,26.497106415827727,-0.7836700122412421,12.41104988947355,7.030789648090618,0.0,10.0,6.242640687119286,4.324139666976407
1,10,0.8,10,3,utility,8,4,1,1,300,True,False,72,φ1 (found A),9,202.66666666666666,14.081901121708832,-0.5730723061917931,0.29812734134477664,1.2952060277213757,18.60344069763944,-0.8711996475365696,14.380028463053609,-0.0018370508748582978,0.0,32.45584412271572,9.656854249492381,5.113950915983878
1,10,0.8,10,4,utility,2,3,4,6,300,True,False,168,φ3 (C→D),21,168.42857142857142,4.828686678980903,-0.6047057984173412,0.14004473505864728,0.45985020235678,6.781292824016462,-0.7447505334759885,4.968731414039552,0.0,0.0,77.08326112068518,9.65685424949238,5.56427433306817
1,10,0.8,10,5,utility,8,8,1,4,300,True,False,104,φ3 (C→D),13,180.3846153846154,4.291012528641845,-0.4666210428844027,0.1729566630678143,0.8697796761050204,9.08559133042951,-0.639577705952217,4.463969191709659,-0.013302742477289506,0.0,44.21320343559643,9.071067811865476,4.786257458035834
1,10,0.8,10,6,utility,7,4,8,2,300,True,False,24,φ1 (found A),3,198.0,23.854777958896793,-0.3776071833058528,0.2728303996517742,1.804737854124365,28.368396055398716,-0.650437582957627,24.127608358548567,9.94932177621109,0.0,7.414213562373095,5.414213562373095,3.25878512498457
1,10,0.8,10,7,utility,4,9,5,6,300,True,False,88,φ3 (C→D),11,163.8181818181818,8.223177161779018,-0.3799560852495166,0.10035184741342032,0.8402400624653896,11.403923812730566,-0.4803079326629369,8.32352900919244,-0.05055441099514756,0.0,40.04163056034261,9.242640687119286,5.819628083962016
